1000
3
401,629,1,
2,72,1,
835,1003,1,
471,751,1,
605,447,1,
126,326,1,
1004,377,1,
77,879,1,
369,80,1,
171,802,1,
414,620,1,
806,134,1,
613,953,1,
107,806,1,
878,668,1,
611,981,1,
403,564,1,
916,733,1,
225,664,1,
773,720,1,
700,377,1,
41,515,1,
943,292,1,
74,403,1,
194,416,1,
64,780,1,
223,225,1,
51,67,1,
975,452,1,
969,786,1,
17,331,1,
30,667,1,
641,846,1,
162,2,1,
971,312,1,
352,263,1,
833,418,1,
234,149,1,
843,19,1,
598,603,1,
83,765,1,
278,476,1,
84,358,1,
392,88,1,
704,263,1,
956,749,1,
414,921,1,
518,300,1,
437,320,1,
834,690,1,
144,216,1,
69,871,1,
297,113,1,
947,249,1,
661,854,1,
362,620,1,
17,135,1,
983,140,1,
555,85,1,
12,952,1,
308,1019,1,
567,828,1,
948,566,1,
829,908,1,
152,134,1,
102,7,1,
32,398,1,
850,484,1,
806,975,1,
155,566,1,
812,758,1,
436,417,1,
83,786,1,
23,222,1,
938,90,1,
799,898,1,
364,908,1,
340,233,1,
534,1008,1,
216,104,1,
427,1016,1,
821,738,1,
666,28,1,
338,314,1,
897,176,1,
856,915,1,
681,890,1,
833,434,1,
523,203,1,
152,82,1,
410,72,1,
347,731,1,
567,727,1,
206,843,1,
467,550,1,
484,846,1,
798,866,1,
58,198,1,
227,240,1,
11,1003,1,
147,821,1,
479,546,1,
221,996,1,
656,610,1,
149,799,1,
546,518,1,
511,513,1,
22,1017,1,
727,368,1,
91,436,1,
550,777,1,
368,225,1,
13,543,1,
915,684,1,
882,119,1,
491,848,1,
702,67,1,
702,18,1,
359,278,1,
657,644,1,
320,576,1,
175,415,1,
401,969,1,
510,871,1,
94,488,1,
381,669,1,
312,777,1,
334,439,1,
497,740,1,
27,505,1,
191,547,1,
43,742,1,
771,974,1,
169,266,1,
1,623,1,
998,25,1,
400,381,1,
215,262,1,
172,369,1,
379,382,1,
373,695,1,
610,460,1,
553,227,1,
996,20,1,
268,591,1,
807,256,1,
448,977,1,
894,548,1,
259,330,1,
364,92,1,
193,572,1,
215,770,1,
278,168,1,
28,134,1,
676,785,1,
344,380,1,
603,41,1,
740,103,1,
870,492,1,
6,632,1,
760,971,1,
63,563,1,
76,718,1,
964,461,1,
470,385,1,
230,214,1,
728,109,1,
179,35,1,
467,758,1,
880,312,1,
210,213,1,
449,638,1,
535,710,1,
647,925,1,
462,975,1,
779,924,1,
1006,175,1,
786,842,1,
770,906,1,
975,616,1,
989,50,1,
351,583,1,
200,794,1,
426,724,1,
169,330,1,
87,592,1,
620,948,1,
930,1011,1,
489,578,1,
437,832,1,
272,81,1,
61,686,1,
53,908,1,
821,512,1,
984,993,1,
120,187,1,
242,550,1,
1022,980,1,
35,847,1,
56,882,1,
375,352,1,
932,914,1,
326,281,1,
253,102,1,
523,997,1,
181,372,1,
840,51,1,
503,234,1,
417,705,1,
663,237,1,
866,938,1,
133,443,1,
521,176,1,
644,411,1,
1009,923,1,
154,435,1,
882,358,1,
358,316,1,
99,166,1,
584,803,1,
629,854,1,
187,223,1,
125,948,1,
255,913,1,
812,920,1,
156,78,1,
154,705,1,
931,666,1,
895,397,1,
97,378,1,
158,219,1,
590,275,1,
463,326,1,
757,84,1,
170,207,1,
965,6,1,
990,760,1,
39,242,1,
977,162,1,
657,317,1,
884,973,1,
247,355,1,
607,547,1,
342,222,1,
189,818,1,
983,150,1,
241,255,1,
709,25,1,
605,609,1,
599,203,1,
356,1021,1,
875,642,1,
189,112,1,
398,268,1,
89,847,1,
820,345,1,
109,493,1,
621,126,1,
461,517,1,
261,101,1,
450,168,1,
704,715,1,
77,938,1,
672,608,1,
707,76,1,
95,779,1,
1010,240,1,
732,686,1,
62,674,1,
376,389,1,
506,108,1,
703,551,1,
500,193,1,
492,884,1,
230,310,1,
360,838,1,
889,548,1,
70,504,1,
439,622,1,
582,980,1,
663,180,1,
174,878,1,
410,297,1,
7,608,1,
637,743,1,
660,718,1,
366,580,1,
407,934,1,
962,643,1,
875,696,1,
373,91,1,
276,48,1,
256,1007,1,
686,460,1,
537,526,1,
768,310,1,
780,887,1,
817,953,1,
698,715,1,
594,217,1,
989,90,1,
663,526,1,
122,373,1,
469,977,1,
446,400,1,
714,542,1,
169,881,1,
939,434,1,
787,94,1,
639,640,1,
848,546,1,
645,332,1,
512,557,1,
211,319,1,
445,251,1,
768,465,1,
728,371,1,
183,181,1,
6,967,1,
137,92,1,
287,772,1,
849,61,1,
193,440,1,
719,264,1,
592,597,1,
469,43,1,
753,69,1,
30,379,1,
276,1013,1,
504,81,1,
318,219,1,
510,227,1,
65,93,1,
936,244,1,
843,693,1,
705,291,1,
158,827,1,
900,785,1,
445,906,1,
664,1007,1,
533,581,1,
67,358,1,
739,604,1,
463,103,1,
180,939,1,
768,676,1,
2,271,1,
233,867,1,
964,1013,1,
242,524,1,
845,628,1,
139,182,1,
627,489,1,
847,274,1,
565,822,1,
339,309,1,
273,454,1,
594,245,1,
116,419,1,
468,504,1,
641,260,1,
651,382,1,
452,524,1,
623,707,1,
128,313,1,
791,138,1,
797,432,1,
690,172,1,
820,783,1,
739,864,1,
669,612,1,
110,225,1,
23,661,1,
810,737,1,
866,366,1,
517,469,1,
158,787,1,
694,325,1,
278,133,1,
244,525,1,
391,781,1,
804,990,1,
631,893,1,
260,812,1,
47,242,1,
443,97,1,
523,885,1,
203,91,1,
547,908,1,
5,436,1,
454,516,1,
785,6,1,
367,945,1,
62,996,1,
856,330,1,
862,172,1,
387,416,1,
317,783,1,
868,942,1,
835,958,1,
333,294,1,
853,848,1,
448,851,1,
934,776,1,
504,1005,1,
274,847,1,
136,673,1,
905,881,1,
129,361,1,
52,398,1,
391,654,1,
86,664,1,
976,329,1,
512,155,1,
438,663,1,
51,289,1,
357,452,1,
116,709,1,
448,66,1,
628,395,1,
256,638,1,
922,811,1,
624,595,1,
295,423,1,
763,435,1,
915,733,1,
983,790,1,
823,655,1,
359,762,1,
277,29,1,
235,355,1,
815,96,1,
534,393,1,
861,444,1,
553,993,1,
724,549,1,
358,192,1,
257,448,1,
29,142,1,
925,845,1,
644,71,1,
843,520,1,
73,12,1,
721,261,1,
48,896,1,
684,709,1,
838,263,1,
506,37,1,
332,339,1,
269,237,1,
512,714,1,
307,381,1,
494,91,1,
667,387,1,
231,776,1,
410,924,1,
777,724,1,
379,263,1,
342,691,1,
750,666,1,
1016,662,1,
832,151,1,
665,602,1,
134,479,1,
45,966,1,
431,901,1,
633,532,1,
431,85,1,
102,441,1,
140,794,1,
366,482,1,
698,785,1,
302,573,1,
472,276,1,
34,232,1,
191,335,1,
909,536,1,
57,736,1,
732,545,1,
874,684,1,
288,800,1,
334,6,1,
977,469,1,
370,410,1,
205,296,1,
104,884,1,
329,996,1,
695,564,1,
459,114,1,
467,722,1,
882,59,1,
564,430,1,
57,621,1,
934,619,1,
97,635,1,
401,23,1,
799,224,1,
573,324,1,
6,448,1,
