1000
3
0,401,629,
1,2,72,
2,835,1003,
3,471,751,
4,605,447,
5,126,326,
6,1004,377,
7,77,879,
8,369,80,
9,171,802,
10,414,620,
11,806,134,
12,613,953,
13,107,806,
14,878,668,
15,611,981,
16,403,564,
17,916,733,
18,225,664,
19,773,720,
20,700,377,
21,41,515,
22,943,292,
23,74,403,
24,194,416,
25,64,780,
26,223,225,
27,51,67,
28,975,452,
29,969,786,
30,17,331,
31,30,667,
32,641,846,
33,162,2,
34,971,312,
35,352,263,
36,833,418,
37,234,149,
38,843,19,
39,598,603,
40,83,765,
41,278,476,
42,84,358,
43,392,88,
44,704,263,
45,956,749,
46,414,921,
47,518,300,
48,437,320,
49,834,690,
50,144,216,
51,69,871,
52,297,113,
53,947,249,
54,661,854,
55,362,620,
56,17,135,
57,983,140,
58,555,85,
59,12,952,
60,308,1019,
61,567,828,
62,948,566,
63,829,908,
64,152,134,
65,102,7,
66,32,398,
67,850,484,
68,806,975,
69,155,566,
70,812,758,
71,436,417,
72,83,786,
73,23,222,
74,938,90,
75,799,898,
76,364,908,
77,340,233,
78,534,1008,
79,216,104,
80,427,1016,
81,821,738,
82,666,28,
83,338,314,
84,897,176,
85,856,915,
86,681,890,
87,833,434,
88,523,203,
89,152,82,
90,410,72,
91,347,731,
92,567,727,
93,206,843,
94,467,550,
95,484,846,
96,798,866,
97,58,198,
98,227,240,
99,11,1003,
100,147,821,
101,693,479,
102,546,268,
103,221,996,
104,612,656,
105,610,693,
106,149,799,
107,578,546,
108,518,485,
109,511,513,
110,762,22,
111,1017,921,
112,727,368,
113,480,91,
114,436,293,
115,550,777,
116,261,368,
117,225,612,
118,13,543,
119,951,915,
120,684,158,
121,882,119,
122,458,491,
123,848,873,
124,702,67,
125,360,702,
126,18,816,
127,359,278,
128,902,657,
129,644,770,
130,320,576,
131,719,175,
132,415,205,
133,401,969,
134,1000,510,
135,871,252,
136,94,488,
137,1000,381,
138,669,458,
139,312,777,
140,566,334,
141,439,533,
142,497,740,
143,284,27,
144,505,284,
145,191,547,
146,1015,43,
147,742,550,
148,771,974,
149,45,169,
150,266,270,
151,1,623,
152,650,998,
153,25,536,
154,400,381,
155,725,215,
156,262,756,
157,172,369,
158,541,379,
159,382,94,
160,373,695,
161,847,610,
162,460,577,
163,553,227,
164,209,996,
165,20,469,
166,268,591,
167,596,807,
168,256,912,
169,448,977,
170,883,894,
